,Unnamed: 0,Tag,Stunde,avg_rel_Humidpercent,avg_temp20cm,avg_temp200cm,avg_boden_temp5cm,avg_boden_temp20cm,avg_wind_velocity2_5meter,sum_glob_strahlung_Wh/m2,niederschlag_nn
2532,2532,13.02.2021,12:00,52.1,-1.6,-2.0,0.5,2.0,2.6,539.8,0.0
2533,2533,13.02.2021,13:00,46.1,-0.9,-1.3,0.6,2.0,2.6,520.8,0.0
2534,2534,13.02.2021,14:00,45.2,-0.9,-1.2,0.6,2.0,3.2,436.5,0.0
2535,2535,13.02.2021,15:00,45.6,-0.9,-1.1,0.6,2.0,2.8,307.0,0.0
2536,2536,13.02.2021,16:00,49.6,-1.8,-1.6,0.5,1.9,3.0,153.8,0.0
2537,2537,13.02.2021,17:00,57.0,-2.8,-2.2,0.6,1.9,2.2,22.7,0.0
2538,2538,13.02.2021,18:00,62.6,-3.6,-2.7,0.5,1.9,1.7,0.0,0.0
2539,2539,13.02.2021,19:00,64.0,-3.6,-2.8,0.6,1.9,1.9,0.0,0.0
2540,2540,13.02.2021,20:00,64.1,-3.8,-2.8,0.5,1.9,1.5,0.0,0.0
2541,2541,13.02.2021,21:00,64.2,-3.8,-2.8,0.5,1.9,1.3,0.0,0.0
2542,2542,13.02.2021,22:00,65.6,-4.1,-2.9,0.5,1.9,1.3,0.0,0.0
2543,2543,13.02.2021,23:00,69.2,-5.7,-4.2,0.5,1.9,0.8,0.0,0.0
2544,2544,14.02.2021,00:00,83.4,-8.6,-7.7,0.5,1.9,0.7,0.0,0.0
2545,2545,14.02.2021,01:00,92.3,-10.3,-9.5,0.5,1.9,0.6,0.0,0.0
2546,2546,14.02.2021,02:00,96.8,-10.6,-9.6,0.5,1.9,0.7,0.0,0.0
2547,2547,14.02.2021,03:00,81.7,-7.8,-6.9,0.4,1.9,1.1,0.0,0.0
2548,2548,14.02.2021,04:00,95.3,-10.6,-9.9,0.5,1.8,0.7,0.0,0.0
2549,2549,14.02.2021,05:00,97.8,-10.8,-9.9,0.5,1.8,0.7,0.0,0.0
2550,2550,14.02.2021,06:00,99.3,-11.4,-10.5,0.4,1.9,0.6,0.0,0.0
2551,2551,14.02.2021,07:00,100.0,-11.6,-10.6,0.4,1.8,0.6,13.5,0.0
2552,2552,14.02.2021,08:00,100.0,-11.2,-10.2,0.4,1.8,0.4,192.6,0.0
2553,2553,14.02.2021,09:00,96.3,-8.6,-7.7,0.4,1.8,0.3,345.6,0.0
2554,2554,14.02.2021,10:00,81.7,-6.0,-5.1,0.4,1.8,0.6,482.6,0.0
2555,2555,14.02.2021,11:00,66.1,-3.5,-3.1,0.4,1.8,1.0,649.4,0.0
2556,2556,14.02.2021,12:00,55.1,0.1,-0.1,0.4,1.8,1.6,578.0,0.0
2557,2557,14.02.2021,13:00,45.9,2.2,1.8,0.4,1.8,1.7,516.3,0.0
2558,2558,14.02.2021,14:00,43.8,3.1,3.0,0.5,1.8,1.3,436.6,0.0
2559,2559,14.02.2021,15:00,43.5,3.5,3.4,0.4,1.7,1.6,293.7,0.0
2560,2560,14.02.2021,16:00,47.2,2.2,2.7,0.4,1.7,1.4,83.1,0.0
2561,2561,14.02.2021,17:00,52.2,0.5,1.4,0.4,1.7,0.9,0.0,0.0
2562,2562,14.02.2021,18:00,57.8,-0.9,0.2,0.4,1.7,0.5,0.0,0.0
2563,2563,14.02.2021,19:00,60.1,-1.3,-0.3,0.3,1.7,0.7,0.0,0.0
2564,2564,14.02.2021,20:00,60.0,-1.2,-0.6,0.4,1.7,0.9,0.0,0.0
2565,2565,14.02.2021,21:00,58.7,-1.3,-0.7,0.4,1.7,0.8,0.0,0.0
2566,2566,14.02.2021,22:00,58.8,-1.7,-1.0,0.4,1.7,0.7,0.0,0.0
2567,2567,14.02.2021,23:00,57.7,-1.5,-1.0,0.4,1.7,1.2,0.0,0.0
2568,2568,15.02.2021,00:00,55.2,-1.4,-0.9,0.4,1.7,1.6,0.0,0.0
2569,2569,15.02.2021,01:00,56.3,-2.4,-1.7,0.4,1.7,1.1,0.0,0.0
2570,2570,15.02.2021,02:00,59.5,-3.5,-2.5,0.4,1.7,0.7,0.0,0.0
2571,2571,15.02.2021,03:00,62.9,-4.5,-3.4,0.4,1.7,0.5,0.0,0.0
2572,2572,15.02.2021,04:00,62.9,-4.1,-3.3,0.3,1.7,0.7,0.0,0.0
2573,2573,15.02.2021,05:00,59.9,-3.6,-3.0,0.4,1.6,1.0,0.0,0.0
2574,2574,15.02.2021,06:00,60.1,-3.6,-3.2,0.3,1.6,0.9,0.0,0.0
2575,2575,15.02.2021,07:00,60.4,-3.2,-2.9,0.4,1.6,0.9,0.0,0.0
2576,2576,15.02.2021,08:00,59.1,-2.4,-2.3,0.3,1.6,0.9,38.8,0.0
2577,2577,15.02.2021,09:00,59.0,-1.8,-1.8,0.4,1.6,1.0,60.4,0.0
2578,2578,15.02.2021,10:00,59.9,-1.2,-1.3,0.4,1.6,1.0,96.8,0.0
2579,2579,15.02.2021,11:00,57.5,0.1,0.0,0.4,1.6,0.9,168.1,0.0
2580,2580,15.02.2021,12:00,56.0,1.2,1.0,0.4,1.6,1.2,193.4,0.0
2581,2581,15.02.2021,13:00,54.5,1.7,1.6,0.4,1.6,1.1,130.1,0.0
2582,2582,15.02.2021,14:00,57.7,1.6,1.7,0.3,1.6,0.9,65.5,0.0
2583,2583,15.02.2021,15:00,60.3,1.7,1.8,0.3,1.6,0.9,44.8,0.1
2584,2584,15.02.2021,16:00,73.1,1.3,1.6,0.3,1.6,0.9,32.1,0.3
2585,2585,15.02.2021,17:00,76.5,1.4,1.7,0.4,1.6,0.8,0.0,0.1
2586,2586,15.02.2021,18:00,78.1,1.4,1.7,0.3,1.6,0.8,0.0,0.0
2587,2587,15.02.2021,19:00,81.7,1.5,1.8,0.4,1.6,0.9,0.0,0.0
2588,2588,15.02.2021,20:00,85.7,1.6,1.9,0.3,1.6,1.0,0.0,0.3
2589,2589,15.02.2021,21:00,93.6,1.4,1.7,0.3,1.6,0.6,0.0,0.2
2590,2590,15.02.2021,22:00,90.3,1.9,2.5,0.4,1.6,0.7,0.0,0.0
2591,2591,15.02.2021,23:00,92.1,3.9,4.6,0.4,1.5,2.4,0.0,0.0
2592,2592,16.02.2021,00:00,95.4,3.6,4.1,0.3,1.5,1.0,0.0,0.0
2593,2593,16.02.2021,01:00,97.3,3.3,3.9,0.3,1.5,0.7,0.0,0.0
2594,2594,16.02.2021,02:00,96.4,3.6,4.1,0.3,1.5,0.9,0.0,0.0
2595,2595,16.02.2021,03:00,92.4,3.3,4.0,0.3,1.5,0.7,0.0,0.0
2596,2596,16.02.2021,04:00,89.3,3.1,3.9,0.3,1.5,0.6,0.0,0.0
2597,2597,16.02.2021,05:00,83.6,3.9,4.5,0.3,1.5,1.1,0.0,0.0
2598,2598,16.02.2021,06:00,80.8,4.3,4.9,0.3,1.5,1.2,0.0,0.0
2599,2599,16.02.2021,07:00,78.3,4.5,5.2,0.3,1.5,1.1,0.0,0.0
2600,2600,16.02.2021,08:00,76.4,4.8,5.3,0.3,1.5,1.4,39.9,0.0
2601,2601,16.02.2021,09:00,82.1,4.5,4.8,0.3,1.5,0.7,127.9,0.0
2602,2602,16.02.2021,10:00,78.0,5.9,6.1,0.4,1.5,1.0,298.2,0.0
2603,2603,16.02.2021,11:00,71.2,7.6,7.6,0.3,1.5,1.3,306.3,0.0
2604,2604,16.02.2021,12:00,68.5,8.9,8.7,0.3,1.5,1.1,286.8,0.0
2605,2605,16.02.2021,13:00,66.4,9.6,9.3,0.3,1.5,1.1,261.8,0.0
2606,2606,16.02.2021,14:00,62.4,10.2,10.1,0.3,1.5,1.3,242.6,0.0
2607,2607,16.02.2021,15:00,66.2,9.5,9.7,0.5,1.5,1.0,123.6,0.0
2608,2608,16.02.2021,16:00,72.9,8.3,8.8,0.6,1.6,1.0,54.1,0.0
2609,2609,16.02.2021,17:00,75.5,6.7,7.8,0.8,1.7,0.6,27.1,0.0
2610,2610,16.02.2021,18:00,87.5,3.4,5.2,0.8,1.8,0.4,0.0,0.0
2611,2611,16.02.2021,19:00,97.2,1.8,3.7,0.7,1.9,0.3,0.0,0.0
2612,2612,16.02.2021,20:00,99.8,1.2,2.6,0.7,1.9,0.3,0.0,0.0
2613,2613,16.02.2021,21:00,100.0,2.3,3.2,0.7,1.9,0.7,0.0,0.0
2614,2614,16.02.2021,22:00,92.8,5.0,5.8,0.6,1.9,1.0,0.0,0.0
2615,2615,16.02.2021,23:00,90.6,6.6,7.1,0.8,1.8,1.6,0.0,1.1
2616,2616,17.02.2021,00:00,100.0,6.7,7.0,1.0,1.8,1.6,0.0,0.0
2617,2617,17.02.2021,01:00,100.0,6.8,7.2,1.3,1.9,1.3,0.0,0.0
2618,2618,17.02.2021,02:00,99.4,6.8,7.4,1.6,2.0,1.1,0.0,0.0
2619,2619,17.02.2021,03:00,96.9,6.2,7.1,1.7,2.0,1.1,0.0,0.0
2620,2620,17.02.2021,04:00,99.1,5.3,6.4,1.7,2.1,1.1,0.0,0.0
2621,2621,17.02.2021,05:00,99.9,5.7,6.5,1.6,2.2,0.7,0.0,0.0
2622,2622,17.02.2021,06:00,97.7,6.9,7.5,1.7,2.2,0.9,0.0,0.0
2623,2623,17.02.2021,07:00,92.9,7.5,8.0,1.9,2.2,1.1,0.0,0.0
2624,2624,17.02.2021,08:00,93.4,7.7,8.1,2.2,2.3,1.5,28.6,0.0
2625,2625,17.02.2021,09:00,91.1,8.9,9.0,2.5,2.3,1.7,129.7,0.0
2626,2626,17.02.2021,10:00,79.6,11.2,11.0,3.0,2.4,2.0,455.8,0.0
2627,2627,17.02.2021,11:00,71.4,11.6,11.4,3.7,2.6,1.9,307.8,0.0
2628,2628,17.02.2021,12:00,65.1,12.1,11.9,4.3,2.7,2.0,192.5,0.0
2629,2629,17.02.2021,13:00,59.3,12.9,12.5,5.0,2.9,2.5,214.4,0.0
2630,2630,17.02.2021,14:00,60.0,12.3,12.2,5.4,3.2,2.3,154.8,0.0
2631,2631,17.02.2021,15:00,62.8,11.7,11.9,5.6,3.4,1.7,101.7,0.0
2632,2632,17.02.2021,16:00,64.4,11.1,11.6,5.7,3.6,1.1,27.6,0.0
2633,2633,17.02.2021,17:00,74.1,9.4,10.2,5.5,3.8,0.8,0.0,0.1
2634,2634,17.02.2021,18:00,84.3,6.3,7.9,5.3,3.9,0.3,0.0,0.0
2635,2635,17.02.2021,19:00,97.2,4.1,5.5,4.8,4.0,0.5,0.0,0.0
2636,2636,17.02.2021,20:00,100.0,3.0,4.2,4.2,4.0,0.4,0.0,0.0
2637,2637,17.02.2021,21:00,100.0,1.7,3.0,3.7,3.9,0.3,0.0,0.0
2638,2638,17.02.2021,22:00,100.0,1.0,2.0,3.3,3.8,0.4,0.0,0.0
2639,2639,17.02.2021,23:00,100.0,0.2,1.2,3.0,3.8,0.3,0.0,0.0
2640,2640,18.02.2021,00:00,100.0,-0.4,0.6,2.6,3.6,0.5,0.0,0.0
2641,2641,18.02.2021,01:00,100.0,-0.6,0.3,2.3,3.5,0.3,0.0,0.0
2642,2642,18.02.2021,02:00,100.0,0.6,2.1,2.0,3.4,0.3,0.0,0.0
2643,2643,18.02.2021,03:00,100.0,0.8,2.2,1.8,3.3,0.5,0.0,0.0
2644,2644,18.02.2021,04:00,100.0,0.3,1.7,1.7,3.1,0.6,0.0,0.0
2645,2645,18.02.2021,05:00,100.0,0.2,1.3,1.5,3.0,0.6,0.0,0.0
2646,2646,18.02.2021,06:00,100.0,-0.8,0.3,1.4,2.9,0.4,0.0,0.0
2647,2647,18.02.2021,07:00,100.0,-0.2,0.7,1.3,2.8,0.6,0.0,0.0
2648,2648,18.02.2021,08:00,100.0,-0.3,0.5,1.2,2.8,0.3,98.4,0.0
2649,2649,18.02.2021,09:00,98.2,3.8,4.2,1.1,2.7,0.9,248.1,0.0
2650,2650,18.02.2021,10:00,86.2,6.3,6.2,1.3,2.6,0.9,210.3,0.0
2651,2651,18.02.2021,11:00,78.9,8.2,7.8,2.1,2.6,1.1,278.5,0.0
2652,2652,18.02.2021,12:00,72.1,10.2,9.6,3.2,2.7,1.0,286.8,0.0
2653,2653,18.02.2021,13:00,68.9,10.4,10.1,4.2,2.9,1.1,183.4,0.0
2654,2654,18.02.2021,14:00,69.2,10.2,10.2,4.7,3.1,0.9,109.4,0.0
2655,2655,18.02.2021,15:00,70.1,9.9,10.1,4.9,3.3,0.8,55.2,0.0
2656,2656,18.02.2021,16:00,69.5,10.1,10.4,4.9,3.5,0.8,104.1,0.0
2657,2657,18.02.2021,17:00,73.5,7.9,9.2,4.9,3.7,0.4,22.4,0.0
2658,2658,18.02.2021,18:00,87.3,5.3,6.5,4.5,3.8,0.7,0.0,0.0
2659,2659,18.02.2021,19:00,95.5,3.8,5.0,4.1,3.8,0.4,0.0,0.0
2660,2660,18.02.2021,20:00,97.0,4.6,5.5,3.8,3.8,0.6,0.0,0.0
2661,2661,18.02.2021,21:00,87.8,7.0,7.5,3.6,3.8,1.3,0.0,0.1
2662,2662,18.02.2021,22:00,91.5,6.9,7.4,3.7,3.8,1.1,0.0,0.1
2663,2663,18.02.2021,23:00,98.4,7.8,8.3,3.8,3.7,1.2,0.0,0.1
2664,2664,19.02.2021,00:00,99.9,8.3,8.7,4.0,3.7,1.7,0.0,0.5
2665,2665,19.02.2021,01:00,98.8,7.8,8.4,4.1,3.8,1.2,0.0,0.0
2666,2666,19.02.2021,02:00,88.9,7.3,8.0,4.2,3.8,1.7,0.0,0.0
2667,2667,19.02.2021,03:00,87.8,6.0,6.7,4.1,3.9,1.1,0.0,0.0
2668,2668,19.02.2021,04:00,91.6,4.5,5.6,4.0,3.9,1.0,0.0,0.0
2669,2669,19.02.2021,05:00,98.7,3.2,4.3,3.6,3.9,0.6,0.0,0.0
2670,2670,19.02.2021,06:00,100.0,0.8,2.2,3.2,3.9,0.3,0.0,0.0
2671,2671,19.02.2021,07:00,100.0,0.0,1.1,2.9,3.8,0.3,0.0,0.0
2672,2672,19.02.2021,08:00,100.0,1.2,2.0,2.6,3.7,0.3,109.8,0.0
2673,2673,19.02.2021,09:00,100.0,5.0,5.4,2.4,3.6,0.8,263.3,0.0
2674,2674,19.02.2021,10:00,93.0,7.9,7.8,2.7,3.5,0.9,335.4,0.0
2675,2675,19.02.2021,11:00,81.3,10.6,9.9,3.5,3.5,1.1,353.9,0.0
2676,2676,19.02.2021,12:00,70.6,12.3,11.6,4.8,3.6,1.5,484.2,0.0
2677,2677,19.02.2021,13:00,66.2,13.8,12.9,5.9,3.7,1.6,456.9,0.0
2678,2678,19.02.2021,14:00,65.8,13.3,12.9,6.9,4.0,1.5,330.3,0.0
2679,2679,19.02.2021,15:00,65.5,13.7,13.3,7.2,4.3,1.3,303.8,0.0
2680,2680,19.02.2021,16:00,64.3,12.9,13.1,7.3,4.6,1.4,172.1,0.0
2681,2681,19.02.2021,17:00,69.6,10.9,11.9,7.0,4.8,0.6,29.4,0.0
2682,2682,19.02.2021,18:00,82.5,7.8,9.6,6.5,5.0,0.2,0.0,0.0
2683,2683,19.02.2021,19:00,94.3,5.4,6.9,5.8,5.0,0.2,0.0,0.0
2684,2684,19.02.2021,20:00,99.9,4.5,5.7,5.3,5.0,0.2,0.0,0.0
2685,2685,19.02.2021,21:00,100.0,4.3,5.2,4.8,5.0,0.4,0.0,0.0
2686,2686,19.02.2021,22:00,100.0,6.0,6.8,4.7,4.8,0.4,0.0,0.0
2687,2687,19.02.2021,23:00,96.0,7.1,8.0,4.6,4.8,0.3,0.0,0.0
2688,2688,20.02.2021,00:00,98.7,5.7,6.6,4.7,4.7,0.3,0.0,0.0
2689,2689,20.02.2021,01:00,100.0,3.9,5.0,4.4,4.6,0.5,0.0,0.0
2690,2690,20.02.2021,02:00,100.0,3.8,5.0,4.1,4.6,0.5,0.0,0.0
2691,2691,20.02.2021,03:00,100.0,4.4,5.6,3.8,4.5,0.5,0.0,0.0
2692,2692,20.02.2021,04:00,100.0,3.2,4.7,3.6,4.5,0.4,0.0,0.0
2693,2693,20.02.2021,05:00,100.0,2.5,3.7,3.4,4.4,0.5,0.0,0.0
2694,2694,20.02.2021,06:00,100.0,2.8,3.7,3.2,4.2,0.5,0.0,0.0
2695,2695,20.02.2021,07:00,100.0,2.5,3.8,3.0,4.1,0.5,11.9,0.0
2696,2696,20.02.2021,08:00,100.0,3.4,4.1,2.8,4.0,0.4,95.6,0.0
2697,2697,20.02.2021,09:00,100.0,5.9,6.5,2.9,4.0,0.6,175.1,0.0
2698,2698,20.02.2021,10:00,91.7,8.6,8.9,3.2,3.9,0.8,263.2,0.0
2699,2699,20.02.2021,11:00,78.6,11.2,10.9,3.9,3.9,1.1,474.6,0.0
2700,2700,20.02.2021,12:00,67.7,13.7,13.0,5.0,4.0,1.1,507.6,0.0
2701,2701,20.02.2021,13:00,61.7,15.4,14.4,6.3,4.2,1.1,491.7,0.0
2702,2702,20.02.2021,14:00,58.3,16.1,15.5,7.4,4.5,1.2,352.1,0.0
2703,2703,20.02.2021,15:00,55.2,16.3,16.3,7.9,4.8,0.8,235.4,0.0
2704,2704,20.02.2021,16:00,55.1,15.3,16.1,8.1,5.1,0.8,148.3,0.0
2705,2705,20.02.2021,17:00,60.5,12.7,14.2,7.8,5.4,0.4,33.1,0.0
2706,2706,20.02.2021,18:00,79.0,8.2,10.0,7.2,5.5,0.3,0.0,0.0
2707,2707,20.02.2021,19:00,91.5,6.3,7.5,6.5,5.6,0.5,0.0,0.0
2708,2708,20.02.2021,20:00,98.3,4.9,5.9,5.9,5.5,0.5,0.0,0.0
2709,2709,20.02.2021,21:00,100.0,4.1,5.0,5.4,5.4,0.6,0.0,0.0
2710,2710,20.02.2021,22:00,100.0,3.3,4.2,5.0,5.3,0.6,0.0,0.0
2711,2711,20.02.2021,23:00,100.0,2.7,3.5,4.6,5.2,0.7,0.0,0.0
2712,2712,21.02.2021,00:00,100.0,1.9,2.7,4.2,5.1,0.5,0.0,0.0
2713,2713,21.02.2021,01:00,100.0,2.7,4.0,3.9,5.0,0.7,0.0,0.0
2714,2714,21.02.2021,02:00,97.0,3.5,5.2,3.7,4.8,0.7,0.0,0.0
2715,2715,21.02.2021,03:00,100.0,1.6,2.8,3.4,4.7,0.6,0.0,0.0
2716,2716,21.02.2021,04:00,100.0,1.2,2.3,3.2,4.6,0.7,0.0,0.0
2717,2717,21.02.2021,05:00,100.0,0.7,1.9,3.0,4.5,0.5,0.0,0.0
2718,2718,21.02.2021,06:00,100.0,0.3,1.3,2.8,4.3,0.5,0.0,0.0
2719,2719,21.02.2021,07:00,100.0,-0.2,0.5,2.5,4.2,0.6,15.9,0.0
2720,2720,21.02.2021,08:00,100.0,1.9,2.9,2.4,4.1,0.7,101.9,0.0
2721,2721,21.02.2021,09:00,93.7,6.3,7.1,2.4,4.0,0.9,302.6,0.0
2722,2722,21.02.2021,10:00,74.7,10.0,10.3,2.6,3.9,1.1,438.3,0.0
2723,2723,21.02.2021,11:00,61.4,13.2,12.9,3.5,3.9,0.9,525.1,0.0
2724,2724,21.02.2021,12:00,52.9,15.3,14.6,4.9,4.0,1.0,558.4,0.0
2725,2725,21.02.2021,13:00,50.3,16.6,15.5,6.3,4.2,1.0,535.4,0.0
2726,2726,21.02.2021,14:00,50.0,17.0,16.1,7.4,4.5,1.2,462.8,0.0
2727,2727,21.02.2021,15:00,49.2,17.0,17.0,8.1,4.8,1.0,334.5,0.0
2728,2728,21.02.2021,16:00,52.5,15.9,17.2,8.3,5.2,1.2,176.5,0.0
2729,2729,21.02.2021,17:00,60.9,13.5,14.9,7.8,5.5,0.7,35.5,0.0
2730,2730,21.02.2021,18:00,73.9,9.2,11.6,7.2,5.6,0.2,0.0,0.0
2731,2731,21.02.2021,19:00,88.4,6.8,8.3,6.4,5.7,0.5,0.0,0.0
2732,2732,21.02.2021,20:00,95.7,5.6,7.1,5.9,5.6,0.6,0.0,0.0
2733,2733,21.02.2021,21:00,99.5,4.3,5.7,5.3,5.5,0.5,0.0,0.0
2734,2734,21.02.2021,22:00,100.0,3.1,4.5,4.8,5.4,0.6,0.0,0.0
2735,2735,21.02.2021,23:00,100.0,2.2,3.6,4.5,5.3,0.6,0.0,0.0
2736,2736,22.02.2021,00:00,100.0,1.3,2.3,4.0,5.1,0.5,0.0,0.0
2737,2737,22.02.2021,01:00,100.0,0.6,1.5,3.7,5.0,0.5,0.0,0.0
2738,2738,22.02.2021,02:00,100.0,-0.2,0.8,3.4,4.8,0.4,0.0,0.0
2739,2739,22.02.2021,03:00,100.0,-0.4,0.5,3.1,4.7,0.4,0.0,0.0
2740,2740,22.02.2021,04:00,100.0,-0.9,-0.1,2.8,4.5,0.5,0.0,0.0
2741,2741,22.02.2021,05:00,100.0,-0.8,0.4,2.6,4.4,0.4,0.0,0.0
2742,2742,22.02.2021,06:00,100.0,0.2,1.6,2.4,4.3,0.4,0.0,0.0
2743,2743,22.02.2021,07:00,100.0,1.0,2.4,2.2,4.1,0.4,21.5,0.0
2744,2744,22.02.2021,08:00,100.0,2.2,2.7,2.1,4.0,0.5,162.9,0.0
2745,2745,22.02.2021,09:00,98.9,5.3,5.0,2.3,3.9,0.9,282.4,0.0
2746,2746,22.02.2021,10:00,88.5,7.4,7.1,3.0,3.8,0.8,305.0,0.0
2747,2747,22.02.2021,11:00,78.8,9.1,8.4,3.9,3.9,1.0,437.0,0.0
2748,2748,22.02.2021,12:00,77.3,10.5,9.4,4.9,4.0,1.3,383.6,0.0
2749,2749,22.02.2021,13:00,68.1,11.8,11.2,5.8,4.2,0.9,380.1,0.0
2750,2750,22.02.2021,14:00,63.9,12.8,11.8,6.6,4.4,0.9,395.1,0.0
2751,2751,22.02.2021,15:00,65.4,12.8,12.3,7.3,4.7,0.8,273.6,0.0
2752,2752,22.02.2021,16:00,67.9,12.2,12.9,7.5,5.0,0.9,116.7,0.0
2753,2753,22.02.2021,17:00,75.0,10.5,11.6,7.2,5.2,0.9,26.1,0.0
2754,2754,22.02.2021,18:00,83.9,7.8,9.3,6.7,5.4,0.6,0.0,0.0
2755,2755,22.02.2021,19:00,94.2,6.7,7.7,6.2,5.5,0.5,0.0,0.0
2756,2756,22.02.2021,20:00,96.0,6.4,7.5,5.8,5.5,0.8,0.0,0.0
2757,2757,22.02.2021,21:00,99.5,4.8,5.8,5.5,5.4,0.3,0.0,0.0
2758,2758,22.02.2021,22:00,100.0,4.3,5.3,5.0,5.3,0.6,0.0,0.0
2759,2759,22.02.2021,23:00,98.6,5.4,6.7,4.8,5.2,0.5,0.0,0.0
2760,2760,23.02.2021,00:00,95.6,5.7,6.7,4.5,5.2,0.5,0.0,0.0
2761,2761,23.02.2021,01:00,98.8,4.8,5.8,4.4,5.1,0.7,0.0,0.0
2762,2762,23.02.2021,02:00,100.0,4.2,5.3,4.2,5.0,0.3,0.0,0.0
2763,2763,23.02.2021,03:00,100.0,4.7,5.6,4.1,4.9,0.3,0.0,0.0
2764,2764,23.02.2021,04:00,100.0,4.2,5.1,4.1,4.8,0.2,0.0,0.0
2765,2765,23.02.2021,05:00,100.0,4.3,5.2,3.9,4.8,0.5,0.0,0.0
2766,2766,23.02.2021,06:00,100.0,3.2,4.4,3.7,4.7,0.2,0.0,0.0
2767,2767,23.02.2021,07:00,100.0,3.6,4.4,3.5,4.6,0.7,13.9,0.0
2768,2768,23.02.2021,08:00,98.7,6.0,6.4,3.5,4.6,1.0,100.4,0.0
2769,2769,23.02.2021,09:00,91.3,7.7,7.9,3.8,4.5,1.0,242.9,0.0
2770,2770,23.02.2021,10:00,79.2,10.3,10.2,4.2,4.5,1.1,370.6,0.0
2771,2771,23.02.2021,11:00,63.8,13.9,13.5,5.0,4.5,1.3,461.6,0.0
2772,2772,23.02.2021,12:00,55.4,16.3,15.6,6.0,4.7,1.5,497.7,0.0
2773,2773,23.02.2021,13:00,50.0,18.4,17.7,7.3,4.9,1.2,471.3,0.0
2774,2774,23.02.2021,14:00,46.0,19.5,19.1,8.3,5.2,1.3,404.8,0.0
2775,2775,23.02.2021,15:00,45.9,19.5,19.5,8.9,5.5,1.5,287.8,0.0
2776,2776,23.02.2021,16:00,47.6,18.4,19.0,9.1,5.8,1.1,150.3,0.0
2777,2777,23.02.2021,17:00,51.9,15.9,17.4,8.9,6.1,0.7,33.0,0.0
2778,2778,23.02.2021,18:00,61.9,12.6,14.4,8.4,6.3,0.5,0.0,0.0
2779,2779,23.02.2021,19:00,71.4,10.2,12.0,7.7,6.4,0.5,0.0,0.0
2780,2780,23.02.2021,20:00,81.7,9.0,10.2,7.2,6.4,0.5,0.0,0.0
2781,2781,23.02.2021,21:00,85.8,7.5,9.1,6.8,6.3,0.4,0.0,0.0
2782,2782,23.02.2021,22:00,92.2,6.4,7.8,6.3,6.3,0.5,0.0,0.0
2783,2783,23.02.2021,23:00,97.2,5.7,7.1,5.9,6.2,0.4,0.0,0.0
2784,2784,24.02.2021,00:00,97.2,5.9,7.7,5.6,6.0,0.5,0.0,0.0
2785,2785,24.02.2021,01:00,95.5,7.1,8.5,5.4,5.9,0.6,0.0,0.0
2786,2786,24.02.2021,02:00,94.1,7.6,8.7,5.2,5.8,0.6,0.0,0.0
2787,2787,24.02.2021,03:00,97.6,6.7,8.0,5.0,5.8,0.4,0.0,0.0
2788,2788,24.02.2021,04:00,99.5,5.4,6.8,4.9,5.6,0.4,0.0,0.0
2789,2789,24.02.2021,05:00,99.9,5.9,7.1,4.7,5.5,0.6,0.0,0.0
2790,2790,24.02.2021,06:00,100.0,5.6,6.7,4.5,5.5,0.4,0.0,0.0
2791,2791,24.02.2021,07:00,100.0,5.4,6.3,4.3,5.4,0.6,15.7,0.0
2792,2792,24.02.2021,08:00,96.6,7.4,7.9,4.3,5.3,0.7,108.7,0.0
2793,2793,24.02.2021,09:00,84.9,9.6,9.9,4.5,5.2,0.8,251.0,0.0
2794,2794,24.02.2021,10:00,69.7,12.4,12.5,5.0,5.2,1.4,383.0,0.0
2795,2795,24.02.2021,11:00,58.2,15.6,15.2,5.8,5.2,1.3,467.6,0.0
2796,2796,24.02.2021,12:00,51.3,17.8,17.0,7.0,5.3,1.1,500.7,0.0
2797,2797,24.02.2021,13:00,46.4,19.3,18.6,8.2,5.6,1.0,479.6,0.0
2798,2798,24.02.2021,14:00,45.3,19.9,19.5,9.2,5.8,1.1,407.8,0.0
2799,2799,24.02.2021,15:00,44.9,19.9,19.9,9.8,6.2,0.9,290.5,0.0
2800,2800,24.02.2021,16:00,46.7,18.7,19.5,10.0,6.5,0.6,149.7,0.0
2801,2801,24.02.2021,17:00,52.8,15.8,17.7,9.7,6.8,0.3,33.3,0.0
2802,2802,24.02.2021,18:00,66.4,12.1,13.9,9.0,7.0,0.4,0.0,0.0
2803,2803,24.02.2021,19:00,79.3,9.6,11.1,8.4,7.0,0.4,0.0,0.0
2804,2804,24.02.2021,20:00,87.7,8.1,9.4,7.8,7.0,0.5,0.0,0.0
2805,2805,24.02.2021,21:00,94.9,7.1,8.1,7.3,7.0,0.5,0.0,0.0
2806,2806,24.02.2021,22:00,98.2,6.3,7.4,6.8,6.8,0.6,0.0,0.0
2807,2807,24.02.2021,23:00,100.0,5.5,6.6,6.4,6.7,0.2,0.0,0.0
2808,2808,25.02.2021,00:00,100.0,4.8,5.8,6.0,6.6,0.2,0.0,0.0
2809,2809,25.02.2021,01:00,100.0,5.1,6.4,5.7,6.4,0.3,0.0,0.0
2810,2810,25.02.2021,02:00,100.0,5.7,7.0,5.4,6.3,0.5,0.0,0.0
2811,2811,25.02.2021,03:00,100.0,4.6,6.0,5.2,6.2,0.4,0.0,0.0
2812,2812,25.02.2021,04:00,100.0,3.5,4.9,4.9,6.0,0.3,0.0,0.0
